Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,Air Quality,Population_Bins,Average_Pollutant,AQI_Level
22.6,43.5,0.0711864406779661,0.07943037974683544,0.29739130434782607,0.21526418786692758,0.11074918566775242,10.0,284,Good,Low,0.15480429966146153,Good
25.4,71.8,0.006101694915254237,0.0379746835443038,0.2417391304347826,0.32093933463796476,0.22149837133550487,7.2,506,Moderate,Medium,0.16565064297356205,Good
21.8,73.4,0.04101694915254237,0.03860759493670886,0.32695652173913037,0.25048923679060664,0.1270358306188925,25.8,224,Good,Low,0.15682122664757614,Good
29.9,51.4,0.009491525423728813,0.04556962025316455,0.2834782608695651,0.31702544031311153,0.25407166123778496,9.0,321,Moderate,Low,0.181927301619471,Good
22.8,67.9,0.22644067796610168,0.25316455696202533,0.36347826086956514,0.2054794520547945,0.16938110749185664,5.9,397,Moderate,Medium,0.2435888110688687,Moderate
42.5,80.9,0.11288135593220339,0.14113924050632912,0.4643478260869565,0.3385518590998043,0.530944625407166,4.2,682,Poor,High,0.3175729814064918,Moderate
37.4,105.6,0.07728813559322034,0.14272151898734178,0.4121739130434783,0.30724070450097846,0.6612377850162867,3.6,563,Poor,Medium,0.3201324114282611,Moderate
36.6,109.9,0.0013559322033898306,0.05253164556962025,0.5652173913043478,0.37573385518590996,0.29967426710097717,5.9,690,Poor,High,0.258902618272849,Moderate
29.1,77.1,0.2094915254237288,0.2427215189873418,0.3669565217391304,0.28571428571428575,0.34527687296416937,5.7,591,Moderate,High,0.2900321449657312,Moderate
29.7,72.2,0.030508474576271188,0.03354430379746835,0.21217391304347824,0.23091976516634052,0.14332247557003258,10.6,409,Good,Medium,0.13009378643071817,Good
29.9,84.5,0.03898305084745763,0.07658227848101265,0.25739130434782603,0.2720156555772994,0.33876221498371334,5.1,424,Moderate,Medium,0.19674690084746177,Good
22.8,52.5,0.03661016949152543,0.05126582278481012,0.14086956521739127,0.30724070450097846,0.13680781758957655,11.2,489,Good,Medium,0.1345588159168564,Good
35.9,69.9,0.021016949152542375,0.0550632911392405,0.4626086956521739,0.3659491193737769,0.49837133550488605,7.0,447,Poor,Medium,0.2806018781645239,Moderate
30.6,41.9,0.023728813559322035,0.0370253164556962,0.16695652173913042,0.24853228962818003,0.15309446254071662,11.3,486,Good,Medium,0.12586748078460905,Good
35.2,85.5,0.001694915254237288,0.039873417721518985,0.4069565217391304,0.36007827788649704,0.41042345276872955,6.9,318,Moderate,Low,0.24380531707402264,Moderate
20.6,60.3,0.11457627118644066,0.12183544303797468,0.21739130434782603,0.14285714285714288,0.13680781758957655,10.1,207,Good,Low,0.14669359580379218,Good
22.5,40.7,0.08983050847457627,0.10126582278481013,0.33043478260869563,0.2583170254403131,0.17263843648208466,10.9,452,Good,Medium,0.19049731515809595,Good
26.8,75.7,0.056271186440677974,0.07626582278481012,0.23652173913043475,0.15264187866927595,0.11726384364820845,11.4,390,Good,Medium,0.12779289413468145,Good
36.4,111.6,0.12135593220338982,0.21265822784810126,0.6208695652173912,0.2837573385518591,0.5439739413680781,8.3,813,Hazardous,Very High,0.3565230010377639,Moderate
25.1,42.6,0.04169491525423729,0.06424050632911392,0.3060869565217391,0.2446183953033268,0.14006514657980457,13.7,455,Good,Medium,0.15934118399764435,Good
36.2,63.6,0.054576271186440685,0.08702531645569621,0.27826086956521734,0.30919765166340507,0.3517915309446254,7.6,574,Moderate,High,0.21617032796307695,Moderate
35.4,78.9,0.013220338983050847,0.05031645569620253,0.45391304347826084,0.43052837573385516,0.42996742671009763,4.9,695,Poor,High,0.2755891281202934,Moderate
40.3,66.1,0.04,0.0670886075949367,0.6260869565217391,0.43052837573385516,0.44625407166123776,6.2,824,Poor,Very High,0.32199160230235374,Moderate
22.7,89.6,0.06610169491525424,0.11265822784810127,0.3408695652173913,0.33268101761252444,0.23452768729641693,6.3,632,Moderate,High,0.21736763857793764,Moderate
32.7,93.0,0.04271186440677966,0.075,0.27999999999999997,0.136986301369863,0.2801302931596091,6.0,598,Moderate,High,0.16296569178725034,Good
33.3,73.1,0.07322033898305086,0.10537974683544306,0.6452173913043477,0.2661448140900196,0.4332247557003257,8.8,723,Poor,High,0.3046374093826374,Moderate
28.0,65.5,0.001016949152542373,0.02310126582278481,0.07652173913043478,0.23679060665362037,0.15309446254071662,14.3,337,Good,Low,0.09810500466001978,Good
29.1,76.2,0.006779661016949152,0.023734177215189875,0.2243478260869565,0.2270058708414873,0.10749185667752441,17.9,404,Good,Medium,0.11787187836762143,Good
25.9,59.9,0.008135593220338983,0.019936708860759492,0.4226086956521738,0.39334637964774954,0.267100977198697,5.8,388,Moderate,Medium,0.22222567091594375,Moderate
42.0,77.9,0.03220338983050847,0.09873417721518987,0.5252173913043479,0.45401174168297453,0.5635179153094462,12.0,484,Hazardous,Medium,0.3347369230684934,Moderate
32.9,63.1,0.04101694915254237,0.0560126582278481,0.3008695652173912,0.36203522504892366,0.29967426710097717,5.1,467,Moderate,Medium,0.2119217329495365,Moderate
29.8,85.5,0.021016949152542375,0.049367088607594936,0.4626086956521739,0.20939334637964774,0.2247557003257329,11.3,405,Moderate,Medium,0.1934283560235384,Good
32.0,88.8,0.01593220338983051,0.04335443037974683,0.38260869565217387,0.34637964774951074,0.31596091205211724,7.9,604,Moderate,High,0.22084717784467583,Moderate
34.1,79.1,0.5610169491525424,0.6041139240506328,0.6591304347826086,0.2974559686888454,0.4234527687296416,5.3,846,Hazardous,Very High,0.5090340090808542,Poor
42.8,116.1,0.03491525423728814,0.10063291139240507,0.5130434782608695,0.4207436399217221,0.5504885993485341,4.1,755,Hazardous,High,0.3239647766321638,Moderate
35.5,86.0,0.25661016949152543,0.27531645569620256,0.21565217391304345,0.35812133072407043,0.3713355048859935,8.6,612,Moderate,High,0.2954071269421671,Moderate
26.2,52.6,0.03830508474576271,0.0370253164556962,0.38086956521739124,0.4070450097847358,0.29315960912052114,7.3,397,Moderate,Medium,0.2312809170648214,Moderate
26.1,54.5,0.005084745762711864,0.0189873417721519,0.1704347826086956,0.18199608610567516,0.10749185667752441,17.9,327,Good,Low,0.09679896258535178,Good
19.1,64.9,0.00847457627118644,0.033860759493670886,0.3234782608695652,0.23874755381604695,0.14006514657980457,10.4,368,Good,Low,0.14892525940605483,Good
34.1,72.9,0.007457627118644068,0.049999999999999996,0.45565217391304347,0.21722113502935422,0.25407166123778496,5.6,526,Moderate,Medium,0.19688051945976537,Good
23.2,88.9,0.188135593220339,0.19335443037974684,0.417391304347826,0.3776908023483366,0.17589576547231267,5.5,351,Moderate,Low,0.2704935791537122,Moderate
27.6,79.3,0.04745762711864407,0.1278481012658228,0.5252173913043479,0.3287671232876712,0.5179153094462541,3.6,608,Poor,High,0.30944111048454803,Moderate
19.5,42.7,0.01288135593220339,0.02784810126582278,0.28521739130434776,0.15459882583170254,0.13355048859934854,10.4,390,Good,Medium,0.12281923258668499,Good
31.2,54.0,0.05559322033898305,0.07278481012658228,0.2713043478260869,0.19765166340508805,0.3061889250814332,9.4,492,Moderate,Medium,0.18070459335563469,Good
31.5,53.9,0.00847457627118644,0.03481012658227848,0.3913043478260869,0.3698630136986301,0.3029315960912052,5.3,395,Moderate,Medium,0.22147673209387744,Moderate
47.7,69.2,0.14169491525423727,0.16107594936708863,0.537391304347826,0.5557729941291585,0.6286644951140065,5.9,651,Poor,High,0.40491993164246337,Poor
27.7,81.8,0.003728813559322034,0.028797468354430377,0.33217391304347826,0.5146771037181996,0.22149837133550487,5.2,317,Moderate,Low,0.220175134002187,Moderate
24.6,52.4,0.013898305084745762,0.057911392405063294,0.3408695652173913,0.4090019569471624,0.24429967426710092,8.8,356,Moderate,Low,0.21319617878429273,Moderate
36.4,107.9,0.05559322033898305,0.1018987341772152,0.3182608695652173,0.4090019569471624,0.4495114006514657,3.6,686,Poor,High,0.2668532363360087,Moderate
31.2,54.1,0.027796610169491524,0.04810126582278481,0.15478260869565216,0.21135029354207438,0.07491856677524429,14.8,531,Good,Medium,0.10338986900104945,Good
37.6,94.4,0.06610169491525424,0.08702531645569621,0.7460869565217391,0.24266144814090018,0.5928338762214984,3.7,889,Hazardous,Very High,0.3469418584510176,Moderate
27.4,76.3,0.03525423728813559,0.045253164556962024,0.050434782608695654,0.2270058708414873,0.08469055374592833,10.3,328,Good,Low,0.08852772180824178,Good
29.0,79.2,0.22542372881355932,0.26044303797468354,0.31999999999999995,0.4481409001956947,0.2801302931596091,5.3,575,Moderate,High,0.3068275920287093,Moderate
26.5,41.4,0.02305084745762712,0.0379746835443038,0.3339130434782609,0.24657534246575344,0.07491856677524429,12.4,383,Good,Medium,0.14328649674423793,Good
25.0,63.5,0.08372881355932203,0.08607594936708861,0.15130434782608695,0.16046966731898238,0.08469055374592833,15.9,407,Good,Medium,0.11325386636348167,Good
41.0,82.3,0.3054237288135593,0.34620253164556963,0.7199999999999999,0.6594911937377691,0.2833876221498371,4.3,450,Poor,Medium,0.462901015269347,Poor
26.5,79.2,0.17288135593220338,0.18670886075949367,0.25913043478260867,0.3561643835616438,0.2899022801302931,5.2,344,Moderate,Low,0.25295746303324856,Moderate
36.0,75.2,0.01593220338983051,0.033860759493670886,0.45391304347826084,0.12915851272015658,0.3485342019543973,6.5,336,Moderate,Low,0.1962797442072632,Good
23.6,76.1,0.004067796610169492,0.0189873417721519,0.31999999999999995,0.20939334637964774,0.11726384364820845,10.2,306,Good,Low,0.1339424656820355,Good
26.7,48.8,0.06677966101694915,0.0759493670886076,0.4243478260869564,0.22504892367906065,0.2019543973941368,5.3,538,Moderate,Medium,0.1988160350531421,Good
28.2,75.8,0.5589830508474577,0.5344936708860759,0.2695652173913043,0.42270058708414876,0.2866449511400651,5.5,346,Moderate,Low,0.4144774954698104,Poor
31.6,105.9,0.0013559322033898306,0.05031645569620253,0.5391304347826086,0.35420743639921726,0.2247557003257329,6.5,421,Poor,Medium,0.2339531918814302,Moderate
21.8,43.3,0.004406779661016949,0.016772151898734176,0.21565217391304345,0.27788649706457924,0.061889250814332226,10.6,451,Good,Medium,0.11532137067034123,Good
29.4,56.0,0.08237288135593221,0.13322784810126584,0.4017391304347826,0.22504892367906065,0.3224755700325732,12.5,375,Moderate,Low,0.2329728707207229,Moderate
34.6,86.1,0.06033898305084746,0.0920886075949367,0.5217391304347826,0.32093933463796476,0.257328990228013,6.4,414,Moderate,Medium,0.2504870091893089,Moderate
30.5,62.3,0.04508474576271187,0.060126582278481014,0.21391304347826082,0.22309197651663404,0.11726384364820845,11.4,495,Good,Medium,0.13189603833685923,Good
26.5,86.3,0.09491525423728814,0.17183544303797468,0.8556521739130434,0.30919765166340507,0.44625407166123776,4.8,603,Hazardous,High,0.3755709189025898,Moderate
33.5,58.9,0.04101694915254237,0.09367088607594937,0.737391304347826,0.4481409001956947,0.44625407166123776,3.1,678,Hazardous,High,0.35329482228665,Moderate
24.4,59.3,0.03016949152542373,0.05031645569620253,0.33043478260869563,0.25048923679060664,0.09446254071661235,10.4,576,Good,High,0.15117450146750816,Good
22.6,54.6,0.07016949152542373,0.0800632911392405,0.11652173913043476,0.19960861056751467,0.1270358306188925,16.1,429,Good,Medium,0.11867979259630124,Good
25.6,87.4,0.08,0.10284810126582279,0.3791304347826086,0.18199608610567516,0.3061889250814332,6.2,582,Moderate,High,0.21003270944710795,Moderate
24.6,71.2,0.07152542372881357,0.13259493670886077,0.3408695652173913,0.46771037181996084,0.4169381107491856,3.4,528,Poor,Medium,0.28592768164484245,Moderate
42.2,83.4,0.1366101694915254,0.1579113924050633,0.5113043478260869,0.43052837573385516,0.2410423452768729,3.5,766,Poor,Very High,0.2954793261466807,Moderate
28.3,82.7,0.03966101694915254,0.06297468354430379,0.36869565217391304,0.4050880626223092,0.2019543973941368,5.2,430,Moderate,Medium,0.21567476253676307,Moderate
39.8,78.5,0.07288135593220339,0.13164556962025317,0.4330434782608695,0.6986301369863014,0.6026058631921823,5.8,790,Poor,Very High,0.387761280798362,Moderate
24.4,66.2,0.00983050847457627,0.02784810126582278,0.23304347826086955,0.23091976516634052,0.09120521172638436,13.1,467,Good,Medium,0.11856941297879871,Good
20.3,63.0,0.0735593220338983,0.0768987341772152,0.15826086956521737,0.2054794520547945,0.0781758957654723,17.1,191,Good,Low,0.11847485471931955,Good
21.3,48.3,0.008135593220338983,0.0189873417721519,0.14086956521739127,0.2446183953033268,0.14006514657980457,10.5,296,Good,Low,0.11053520841860269,Good
28.4,44.5,0.02949152542372881,0.053164556962025315,0.3060869565217391,0.13894324853228965,0.12377850162866448,10.3,208,Good,Low,0.13029295781368946,Good
22.2,43.1,0.017288135593220337,0.02911392405063291,0.14434782608695648,0.18395303326810175,0.11400651465798044,10.7,377,Good,Low,0.09774188673137839,Good
31.3,73.8,0.11457627118644066,0.14810126582278482,0.41043478260869565,0.5675146771037182,0.4136807817589576,4.6,681,Poor,High,0.33086155569611936,Moderate
26.3,74.5,0.04305084745762711,0.058544303797468354,0.2382608695652174,0.14285714285714288,0.11726384364820845,13.1,365,Good,Low,0.11999540146513284,Good
30.9,60.3,0.19084745762711863,0.21803797468354433,0.2678260869565217,0.3268101761252446,0.24429967426710092,7.4,426,Moderate,Medium,0.24956427393190603,Moderate
27.8,75.4,0.020338983050847456,0.04620253164556962,0.1634782608695652,0.37181996086105673,0.267100977198697,5.7,539,Moderate,Medium,0.17378814272514723,Good
32.3,80.6,0.03728813559322034,0.056329113924050635,0.31999999999999995,0.18199608610567516,0.19869706840390877,6.7,670,Moderate,High,0.15886208080537095,Good
26.0,66.5,0.00576271186440678,0.017721518987341773,0.22260869565217387,0.23483365949119372,0.11400651465798044,10.2,399,Good,Medium,0.11898662013061931,Good
23.5,60.1,0.0013559322033898306,0.02341772151898734,0.1704347826086956,0.2407045009784736,0.12052117263843647,10.1,384,Good,Medium,0.11128682198959657,Good
25.7,67.7,0.14576271186440679,0.16645569620253164,0.2626086956521739,0.2622309197651663,0.2280130293159609,6.0,415,Moderate,Medium,0.21301421056004793,Moderate
24.0,45.3,0.07050847457627119,0.08196202531645569,0.09565217391304347,0.19178082191780824,0.03908794788273615,13.4,346,Good,Low,0.09579828872126295,Good
31.8,80.1,0.018983050847457626,0.024683544303797468,0.29565217391304344,0.4461839530332681,0.29641693811074915,10.4,679,Moderate,High,0.21638393204166312,Moderate
33.2,90.6,0.1454237288135593,0.1816455696202532,0.26086956521739124,0.37573385518590996,0.5830618892508143,7.5,497,Poor,Medium,0.3093469216175856,Moderate
27.4,73.5,0.057966101694915256,0.07056962025316456,0.14434782608695648,0.2837573385518591,0.08794788273615635,12.0,572,Good,Medium,0.12891775386461038,Good
35.1,82.5,0.01288135593220339,0.04177215189873418,0.6608695652173913,0.19765166340508805,0.5179153094462541,3.7,703,Poor,High,0.2862180091799342,Moderate
33.1,61.0,0.09389830508474575,0.12468354430379748,0.31999999999999995,0.32093933463796476,0.3876221498371335,4.8,448,Poor,Medium,0.2494286667727283,Moderate
22.9,50.0,0.06508474576271187,0.07468354430379746,0.19826086956521738,0.23874755381604695,0.09771986970684036,12.2,225,Good,Low,0.1348993166309228,Good
31.4,94.3,0.23355932203389831,0.2310126582278481,0.288695652173913,0.40117416829745595,0.43648208469055366,6.7,347,Moderate,Low,0.3181847770847338,Moderate
23.9,65.3,0.08847457627118645,0.10664556962025318,0.25913043478260867,0.1487279843444227,0.12377850162866448,12.6,499,Good,Medium,0.14535141332942708,Good
38.6,72.2,0.16542372881355932,0.214873417721519,0.5008695652173913,0.6810176125244619,0.50814332247557,3.0,860,Hazardous,Very High,0.41406552935050034,Poor
49.8,79.2,0.23762711864406777,0.26234177215189874,0.7460869565217391,0.5244618395303327,0.41042345276872955,5.2,617,Poor,High,0.43618822792335354,Poor
23.1,60.1,0.005084745762711864,0.02594936708860759,0.20695652173913043,0.2446183953033268,0.14006514657980457,13.3,340,Good,Low,0.12453483529471625,Good
26.9,53.5,0.06779661016949153,0.09050632911392405,0.3843478260869565,0.22504892367906065,0.23127035830618892,8.5,313,Moderate,Low,0.19979400947112433,Good
28.7,77.3,0.07830508474576271,0.07879746835443037,0.08173913043478259,0.2700587084148728,0.12052117263843647,10.7,577,Good,High,0.12588431291765698,Good
31.0,71.4,0.014576271186440677,0.03322784810126582,0.2104347826086956,0.2759295499021527,0.11074918566775242,11.1,212,Good,Low,0.12898352749326142,Good
32.8,73.6,0.06305084745762712,0.12563291139240507,0.24347826086956514,0.36007827788649704,0.50814332247557,4.4,590,Poor,High,0.26007672401633286,Moderate
22.4,57.3,0.01966101694915254,0.031012658227848097,0.2817391304347826,0.2054794520547945,0.14006514657980457,11.0,595,Good,High,0.13559148084927647,Good
27.2,52.7,0.025084745762711864,0.044620253164556964,0.25739130434782603,0.2270058708414873,0.09446254071661235,11.4,577,Good,High,0.12971294296663888,Good
26.6,64.1,0.010169491525423728,0.03639240506329114,0.337391304347826,0.19373776908023482,0.09771986970684036,11.1,550,Good,Medium,0.1350821679447232,Good
22.9,52.6,0.02576271186440678,0.0490506329113924,0.328695652173913,0.20743639921722115,0.11074918566775242,11.1,517,Good,Medium,0.14433891636693713,Good
30.7,71.1,0.08847457627118645,0.10981012658227848,0.2017391304347826,0.18395303326810175,0.04234527687296417,11.3,512,Good,Medium,0.12526442868586268,Good
20.2,40.4,0.012203389830508475,0.04335443037974683,0.2278260869565217,0.2270058708414873,0.12377850162866448,11.9,475,Good,Medium,0.12683365592738577,Good
26.2,80.8,0.034576271186440674,0.05221518987341772,0.11304347826086955,0.18395303326810175,0.06840390879478826,12.0,328,Good,Low,0.09043837627672359,Good
25.4,73.2,0.09728813559322033,0.11265822784810127,0.08521739130434783,0.23874755381604695,0.15635179153094456,10.1,371,Good,Low,0.1380526200185322,Good
33.4,59.9,0.11186440677966102,0.13037974683544304,0.31304347826086953,0.33268101761252444,0.3224755700325732,7.0,406,Moderate,Medium,0.24208884390421428,Moderate
26.7,41.7,0.0447457627118644,0.06044303797468354,0.19999999999999996,0.2446183953033268,0.08143322475570032,12.3,550,Good,Medium,0.126248084149115,Good
34.5,71.4,0.1,0.1670886075949367,0.5304347826086956,0.45596868884540115,0.4690553745928338,3.9,744,Poor,High,0.34450949072837345,Moderate
40.5,70.4,0.12135593220338982,0.14208860759493672,0.25739130434782603,0.3111545988258317,0.22149837133550487,5.5,398,Moderate,Medium,0.21069776286149783,Moderate
35.6,75.3,0.16305084745762713,0.2018987341772152,0.6313043478260869,0.6927592954990215,0.775244299674267,2.9,587,Hazardous,High,0.49285150492684354,Poor
27.1,79.9,0.10745762711864407,0.16170886075949367,0.6991304347826086,0.22309197651663404,0.43973941368078173,6.8,447,Poor,Medium,0.32622566257163244,Moderate
26.7,85.4,0.016610169491525426,0.038291139240506325,0.328695652173913,0.5009784735812133,0.511400651465798,5.2,421,Poor,Medium,0.2791952171905912,Moderate
39.2,111.2,0.08711864406779661,0.14905063291139242,0.6643478260869565,0.6144814090019569,0.5211726384364821,4.5,692,Hazardous,High,0.40723423010091686,Poor
38.1,96.6,0.2016949152542373,0.25253164556962027,0.5756521739130435,0.598825831702544,0.5732899022801303,4.9,863,Hazardous,Very High,0.44039889374391505,Poor
26.5,78.9,0.02135593220338983,0.059177215189873414,0.47826086956521735,0.34833659491193736,0.4234527687296416,5.0,555,Moderate,Medium,0.2661166761200119,Moderate
23.2,40.3,0.007796610169491525,0.028797468354430377,0.2104347826086956,0.2328767123287671,0.0781758957654723,11.1,255,Good,Low,0.11161629384537139,Good
33.6,48.8,0.06508474576271187,0.08702531645569621,0.16869565217391305,0.2054794520547945,0.1270358306188925,11.1,267,Good,Low,0.13066419941320162,Good
27.0,67.8,0.0840677966101695,0.0920886075949367,0.09565217391304347,0.19765166340508805,0.1465798045602606,14.7,559,Good,Medium,0.12320800921669965,Good
41.9,90.1,0.09016949152542374,0.16107594936708863,0.6765217391304347,0.4774951076320939,0.5635179153094462,5.1,531,Hazardous,Medium,0.3937560405928974,Moderate
29.9,78.6,0.08508474576271187,0.09588607594936709,0.33217391304347826,0.2622309197651663,0.27361563517915305,7.3,323,Moderate,Low,0.2097982579399753,Moderate
26.4,76.0,0.05423728813559322,0.10474683544303798,0.4243478260869564,0.3287671232876712,0.4885993485342019,4.8,548,Poor,Medium,0.28013968429749214,Moderate
32.6,71.9,0.16271186440677965,0.19050632911392407,0.4069565217391304,0.25440313111545987,0.43973941368078173,5.0,388,Moderate,Medium,0.2908634520112151,Moderate
16.7,52.9,0.0,0.023734177215189875,0.21739130434782603,0.25636007827788654,0.09771986970684036,11.0,229,Good,Low,0.11904108590954857,Good
21.5,59.9,0.013898305084745762,0.018037974683544303,0.13391304347826083,0.2602739726027397,0.1042345276872964,11.8,365,Good,Low,0.1060715647073174,Good
29.9,54.2,0.08338983050847458,0.12246835443037976,0.408695652173913,0.3972602739726027,0.3322475570032573,7.0,359,Moderate,Low,0.26881233361772544,Moderate
30.6,47.9,0.0488135593220339,0.060126582278481014,0.15130434782608695,0.16829745596868884,0.13029315960912052,12.4,386,Good,Medium,0.11176702100088223,Good
29.2,77.7,0.12,0.114873417721519,0.5165217391304348,0.471624266144814,0.5179153094462541,6.6,571,Poor,Medium,0.3481869464886044,Moderate
29.4,42.7,0.00576271186440678,0.02531645569620253,0.20347826086956522,0.20939334637964774,0.061889250814332226,13.4,228,Good,Low,0.1011680051248309,Good
33.3,66.3,0.04610169491525424,0.08227848101265822,0.20695652173913043,0.3737769080234834,0.24755700325732893,8.4,460,Moderate,Medium,0.19133412178957104,Good
28.9,53.4,0.018305084745762715,0.07025316455696203,0.32695652173913037,0.48532289628180036,0.257328990228013,6.7,449,Moderate,Medium,0.2316333315103337,Moderate
34.1,62.3,0.4406779661016949,0.43544303797468353,0.45565217391304347,0.2602739726027397,0.4527687296416938,4.1,442,Poor,Medium,0.40896317604677107,Poor
28.7,67.4,0.03728813559322034,0.04873417721518987,0.2052173913043478,0.2837573385518591,0.15635179153094456,10.3,481,Good,Medium,0.14626976683911236,Good
35.3,65.3,0.08677966101694916,0.11708860759493671,0.2052173913043478,0.23874755381604695,0.29967426710097717,5.5,576,Moderate,High,0.18950149616665155,Good
27.9,48.1,0.004406779661016949,0.04683544303797468,0.43652173913043474,0.13894324853228965,0.29315960912052114,7.0,449,Moderate,Medium,0.18397336389644744,Good
24.1,74.7,0.017288135593220337,0.03892405063291139,0.053913043478260855,0.24657534246575344,0.13680781758957655,11.0,454,Good,Medium,0.09870167795194452,Good
31.3,100.0,0.03762711864406779,0.11329113924050634,0.551304347826087,0.821917808219178,0.4234527687296416,2.8,754,Hazardous,High,0.38951863653189617,Moderate
30.4,78.9,0.059322033898305086,0.0981012658227848,0.32521739130434785,0.2759295499021527,0.2410423452768729,6.3,608,Moderate,High,0.19992251724089266,Good
26.8,67.2,0.026779661016949154,0.054746835443037975,0.30782608695652175,0.25244618395303325,0.11074918566775242,11.9,547,Good,Medium,0.15050959060745892,Good
28.6,83.1,0.06745762711864406,0.09272151898734178,0.49391304347826076,0.36203522504892366,0.4169381107491856,7.4,674,Moderate,High,0.2866131050764712,Moderate
25.8,62.6,0.03966101694915254,0.05348101265822784,0.04521739130434781,0.25048923679060664,0.11726384364820845,15.8,413,Good,Medium,0.10122250027010866,Good
28.9,49.8,0.001016949152542373,0.005379746835443038,0.2278260869565217,0.2876712328767123,0.15635179153094456,11.4,485,Good,Medium,0.1356491614704328,Good
42.9,104.0,0.17796610169491525,0.2566455696202532,0.2695652173913043,0.37573385518590996,0.5765472312703582,4.4,680,Poor,High,0.3312915950325482,Moderate
44.2,101.0,0.008813559322033898,0.032911392405063286,0.39826086956521733,0.5968688845401174,0.41042345276872955,3.5,408,Poor,Medium,0.2894556317202323,Moderate
21.0,93.8,0.02135593220338983,0.06202531645569619,0.5234782608695652,0.38747553816046965,0.49837133550488605,3.9,669,Poor,High,0.29854127663880137,Moderate
31.3,84.7,0.12033898305084746,0.13354430379746837,0.18260869565217386,0.3385518590998043,0.18892508143322473,5.6,509,Moderate,Medium,0.19279378460670377,Good
23.0,48.9,0.001694915254237288,0.028481012658227847,0.22260869565217387,0.20939334637964774,0.14006514657980457,11.9,496,Good,Medium,0.12044862330481827,Good
38.5,95.4,0.22677966101694919,0.2927215189873418,0.671304347826087,0.42857142857142855,0.6449511400651465,4.1,654,Hazardous,High,0.4528656192933906,Poor
29.6,46.2,0.002711864406779661,0.014556962025316457,0.337391304347826,0.19178082191780824,0.12377850162866448,11.9,300,Good,Low,0.13404389086527896,Good
40.3,73.4,0.03830508474576271,0.09525316455696202,0.417391304347826,0.6164383561643836,0.47557003257328984,3.9,380,Poor,Low,0.3285915884776448,Moderate
41.2,85.9,0.01152542372881356,0.06772151898734177,0.5599999999999999,0.28571428571428575,0.5276872964169381,3.5,689,Poor,High,0.29052970496947583,Moderate
29.1,41.5,0.0030508474576271187,0.015822784810126583,0.19652173913043475,0.18786692759295498,0.12052117263843647,12.6,337,Good,Low,0.10475669432591597,Good
26.7,53.8,0.02338983050847458,0.06962025316455696,0.3113043478260869,0.2720156555772994,0.3061889250814332,6.4,295,Moderate,Low,0.19650380243157023,Good
29.7,69.0,0.061016949152542375,0.08386075949367089,0.3739130434782608,0.3131115459882583,0.3029315960912052,5.4,674,Moderate,High,0.2269667788407875,Moderate
29.5,69.8,0.02,0.06740506329113924,0.35130434782608694,0.49119373776908015,0.38110749185667747,3.6,694,Poor,High,0.2622021281485968,Moderate
40.0,83.4,0.01694915254237288,0.08164556962025317,0.6539130434782608,0.4050880626223092,0.5700325732899022,4.7,927,Hazardous,Very High,0.3455256803106197,Moderate
31.6,77.8,0.04169491525423729,0.057911392405063294,0.4243478260869564,0.2954990215264188,0.3485342019543973,3.8,590,Poor,High,0.23359747144541462,Moderate
29.5,67.3,0.017288135593220337,0.03765822784810126,0.2278260869565217,0.19178082191780824,0.1498371335504886,11.2,379,Good,Low,0.12487808117322804,Good
32.2,66.7,0.07728813559322034,0.11044303797468356,0.38608695652173913,0.4657534246575342,0.6644951140065146,9.1,441,Poor,Medium,0.3408133337507383,Moderate
28.7,63.9,0.04576271186440678,0.08069620253164557,0.15304347826086953,0.3346379647749511,0.16938110749185664,6.3,478,Moderate,Medium,0.15670429298474592,Good
26.4,51.1,0.0023728813559322033,0.012025316455696204,0.3547826086956521,0.30919765166340507,0.14332247557003258,10.9,281,Good,Low,0.16434018674814363,Good
37.0,100.4,0.0671186440677966,0.1088607594936709,0.44,0.43052837573385516,0.49837133550488605,3.9,745,Poor,High,0.3089758229600417,Moderate
32.2,84.1,0.014576271186440677,0.04272151898734177,0.2208695652173913,0.3679060665362035,0.2377850162866449,6.7,401,Moderate,Medium,0.17677168764280443,Good
22.9,50.1,0.023728813559322035,0.0439873417721519,0.08173913043478259,0.28571428571428575,0.14332247557003258,13.6,589,Good,High,0.11569840941011496,Good
31.5,73.7,0.003728813559322034,0.0768987341772152,0.5234782608695652,0.5831702544031311,0.3680781758957654,5.4,533,Poor,Medium,0.3110708477809998,Moderate
52.3,74.5,0.05050847457627119,0.07658227848101265,0.38782608695652165,0.49902152641878667,0.3680781758957654,3.6,515,Poor,Medium,0.2764033084656715,Moderate
35.7,82.0,0.13728813559322034,0.1838607594936709,0.3113043478260869,0.38747553816046965,0.485342019543974,7.7,614,Poor,High,0.30105416012348435,Moderate
32.2,70.0,0.011864406779661017,0.032911392405063286,0.31304347826086953,0.49902152641878667,0.6319218241042345,3.9,735,Poor,High,0.29775252559372295,Moderate
35.6,57.6,0.06576271186440677,0.10664556962025318,0.4817391304347826,0.31702544031311153,0.29967426710097717,5.1,424,Moderate,Medium,0.25416942386670627,Moderate
23.4,54.7,0.013559322033898305,0.03955696202531646,0.29043478260869565,0.1761252446183953,0.07166123778501628,10.2,433,Good,Medium,0.1182675098142644,Good
